pk,date,hour,venue_id,venue,home_id,home,away_id,away,home_score,away_score,total,home_sp,away_sp,home_sp_name,away_sp_name,season,home_era,away_era,home_ip,away_ip
777950,2025-05-12,23,3289,Citi Field,121,New York Mets,134,Pittsburgh Pirates,4,3,7,656849,694973,David Peterson,Paul Skenes,2025,3.052,2.774,38.3,48.7
777959,2025-05-12,23,4705,Truist Park,144,Atlanta Braves,120,Washington Nationals,4,3,7,656550,663623,Grant Holmes,Jake Irvin,2025,4.576,3.938,39.3,48.0
777952,2025-05-12,23,17,Wrigley Field,112,Chicago Cubs,146,Miami Marlins,5,2,7,607067,615698,Colin Rea,Cal Quantrill,2025,2.427,7.105,29.7,31.7
777949,2025-05-13,0,5325,Globe Life Field,140,Texas Rangers,115,Colorado Rockies,2,1,3,641816,801403,Tyler Mahle,Chase Dollander,2025,1.469,6.882,49.0,34.0
777948,2025-05-13,0,2392,Daikin Park,117,Houston Astros,118,Kansas City Royals,5,7,12,687473,608379,Ryan Gusto,Michael Wacha,2025,4.8,2.961,30.0,51.7
777947,2025-05-13,1,2680,Petco Park,135,San Diego Padres,108,Los Angeles Angels,5,9,14,650633,579328,Michael King,Yusei Kikuchi,2025,2.324,3.724,50.3,48.3
777941,2025-05-13,1,680,T-Mobile Park,136,Seattle Mariners,147,New York Yankees,5,11,16,676106,657376,Emerson Hancock,Clarke Schmidt,2025,6.907,4.725,28.7,26.7
777939,2025-05-13,1,2395,Oracle Park,137,San Francisco Giants,109,Arizona Diamondbacks,1,2,3,434378,518876,Justin Verlander,Merrill Kelly,2025,4.312,3.706,48.0,51.0
777944,2025-05-13,22,5,Progressive Field,114,Cleveland Guardians,158,Milwaukee Brewers,2,0,2,671106,682990,Logan Allen,Quinn Priester,2025,4.33,5.082,35.3,28.3
777940,2025-05-13,22,2394,Comerica Park,116,Detroit Tigers,111,Boston Red Sox,10,9,19,663947,678394,Tyler Holton,Brayan Bello,2025,,2.015,17.3,22.3
777945,2025-05-13,22,2602,Great American Ball Park,113,Cincinnati Reds,145,Chicago White Sox,1,5,6,671096,686563,Andrew Abbott,Jonathan Cannon,2025,2.25,4.091,24.0,44.0
777935,2025-05-13,23,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,9,11,20,621244,669358,José Berríos,Shane Baz,2025,3.857,4.93,46.7,38.3
777943,2025-05-13,23,3289,Citi Field,121,New York Mets,134,Pittsburgh Pirates,2,1,3,673540,656605,Kodai Senga,Mitch Keller,2025,1.164,4.4,38.7,45.0
777942,2025-05-13,23,4705,Truist Park,144,Atlanta Braves,120,Washington Nationals,5,2,7,680885,647336,Spencer Schwellenbach,Michael Soroka,2025,3.423,,47.3,10.0
777936,2025-05-13,23,17,Wrigley Field,112,Chicago Cubs,146,Miami Marlins,5,4,9,676962,678368,Ben Brown,Valente Bellozo,2025,4.954,,36.3,18.0
777934,2025-05-14,0,5325,Globe Life Field,140,Texas Rangers,115,Colorado Rockies,4,1,5,683004,607536,Jack Leiter,Kyle Freeland,2025,4.345,6.154,29.0,45.3
777931,2025-05-14,0,2392,Daikin Park,117,Houston Astros,118,Kansas City Royals,2,1,3,664285,663460,Framber Valdez,Kris Bubic,2025,3.536,1.656,56.0,54.3
777932,2025-05-14,1,2680,Petco Park,135,San Diego Padres,108,Los Angeles Angels,6,4,10,656302,667755,Dylan Cease,José Soriano,2025,4.596,3.462,47.0,52.0
777926,2025-05-14,1,680,T-Mobile Park,136,Seattle Mariners,147,New York Yankees,2,1,3,693433,608331,Bryan Woo,Max Fried,2025,2.842,1.112,50.7,56.7
777930,2025-05-14,1,2395,Oracle Park,137,San Francisco Giants,109,Arizona Diamondbacks,10,6,16,592662,694297,Robbie Ray,Brandon Pfaadt,2025,3.04,3.73,50.3,50.7
777937,2025-05-14,2,22,Dodger Stadium,119,Los Angeles Dodgers,133,Athletics,1,11,12,689017,605488,Landon Knack,Jeffrey Springs,2025,,4.273,18.3,46.3
777924,2025-05-14,16,2,Oriole Park at Camden Yards,110,Baltimore Orioles,142,Minnesota Twins,3,6,9,665152,641927,Dean Kremer,Bailey Ober,2025,5.239,3.504,44.7,43.7
777938,2025-05-14,16,2,Oriole Park at Camden Yards,110,Baltimore Orioles,142,Minnesota Twins,6,8,14,694646,680573,Chayce McDermott,Simeon Woods Richardson,2025,,4.01,0,33.7
777922,2025-05-14,17,2681,Citizens Bank Park,143,Philadelphia Phillies,138,St. Louis Cardinals,2,1,3,666200,607200,Jesús Luzardo,Erick Fedde,2025,2.106,3.857,47.0,46.7
777933,2025-05-14,22,2681,Citizens Bank Park,143,Philadelphia Phillies,138,St. Louis Cardinals,7,14,21,605400,543243,Aaron Nola,Sonny Gray,2025,4.891,3.496,46.0,46.3
777925,2025-05-14,17,5,Progressive Field,114,Cleveland Guardians,158,Milwaukee Brewers,5,9,14,668909,701656,Gavin Williams,Logan Henderson,2025,4.378,,37.0,6.0
777916,2025-05-14,19,2395,Oracle Park,137,San Francisco Giants,109,Arizona Diamondbacks,7,8,15,663855,593958,Jordan Hicks,Eduardo Rodriguez,2025,5.815,6.861,43.3,40.7
777915,2025-05-14,20,680,T-Mobile Park,136,Seattle Mariners,147,New York Yankees,2,3,5,622491,701542,Luis Castillo,Will Warren,2025,3.946,4.75,43.3,36.0
777927,2025-05-14,22,2394,Comerica Park,116,Detroit Tigers,111,Boston Red Sox,6,5,11,669373,690928,Tarik Skubal,Hunter Dobbins,2025,2.077,2.779,47.7,22.7
777923,2025-05-14,23,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,3,1,4,605135,686752,Chris Bassitt,Ryan Pepiot,2025,3.35,3.857,45.7,44.3
777919,2025-05-14,23,3289,Citi Field,121,New York Mets,134,Pittsburgh Pirates,0,4,4,605280,663559,Clay Holmes,Bailey Falter,2025,2.742,4.362,42.7,43.3
777928,2025-05-14,23,2602,Great American Ball Park,113,Cincinnati Reds,145,Chicago White Sox,2,4,6,666157,663436,Nick Lodolo,Davis Martin,2025,3.232,4.008,47.3,42.7
777929,2025-05-14,23,4705,Truist Park,144,Atlanta Braves,120,Washington Nationals,4,5,9,693821,680730,Bryce Elder,Mitchell Parker,2025,4.974,3.971,38.0,45.3
777921,2025-05-14,23,17,Wrigley Field,112,Chicago Cubs,146,Miami Marlins,1,3,4,592791,677960,Jameson Taillon,Ryan Weathers,2025,4.534,,43.7,0
777918,2025-05-15,0,5325,Globe Life Field,140,Texas Rangers,115,Colorado Rockies,8,3,11,571578,622608,Patrick Corbin,Antonio Senzatela,2025,3.345,6.389,37.7,43.7
777920,2025-05-15,0,2392,Daikin Park,117,Houston Astros,118,Kansas City Royals,4,3,7,676467,547179,Colton Gordon,Michael Lorenzen,2025,,3.759,4.3,52.7
777914,2025-05-15,1,2680,Petco Park,135,San Diego Padres,108,Los Angeles Angels,5,1,6,681190,543294,Randy Vásquez,Kyle Hendricks,2025,3.451,5.184,44.3,41.7
777917,2025-05-15,2,22,Dodger Stadium,119,Los Angeles Dodgers,133,Athletics,9,3,12,808967,680684,Yoshinobu Yamamoto,Gunnar Hoglund,2025,2.118,,51.0,16.7
777909,2025-05-15,16,4705,Truist Park,144,Atlanta Braves,120,Washington Nationals,5,2,7,700363,592866,AJ Smith-Shawver,Trevor Williams,2025,2.755,5.879,32.7,41.3
777911,2025-05-15,16,2,Oriole Park at Camden Yards,110,Baltimore Orioles,142,Minnesota Twins,0,4,4,608372,663978,Tomoyuki Sugano,Chris Paddack,2025,2.719,4.765,46.3,39.7
777912,2025-05-15,16,2602,Great American Ball Park,113,Cincinnati Reds,145,Chicago White Sox,7,1,8,607259,669060,Nick Martinez,Bryse Wilson,2025,4.231,4.88,44.7,27.7
777913,2025-05-15,19,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,3,8,11,592332,641793,Kevin Gausman,Zack Littell,2025,3.971,4.404,45.3,47.0
777910,2025-05-16,0,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,1,0,1,594798,686613,Jacob deGrom,Hunter Brown,2025,2.294,1.429,51.0,56.7
777946,2025-05-16,2,22,Dodger Stadium,119,Los Angeles Dodgers,133,Athletics,19,2,21,669422,674370,Matt Sauer,Osvaldo Bido,2025,,5.815,15.7,43.3
777900,2025-05-16,18,17,Wrigley Field,112,Chicago Cubs,145,Chicago White Sox,13,3,16,690990,681343,Cade Horton,Shane Smith,2025,,2.077,4.0,43.3
777902,2025-05-16,21,2602,Great American Ball Park,113,Cincinnati Reds,114,Cleveland Guardians,5,4,9,663903,676440,Brady Singer,Tanner Bibee,2025,4.968,3.8,41.7,45.0
777905,2025-05-16,22,2681,Citizens Bank Park,143,Philadelphia Phillies,134,Pittsburgh Pirates,8,4,12,624133,571760,Ranger Suarez,Andrew Heaney,2025,,3.153,10.7,45.7
777907,2025-05-16,23,2,Oriole Park at Camden Yards,110,Baltimore Orioles,120,Washington Nationals,3,4,7,700249,669022,Cade Povich,MacKenzie Gore,2025,5.551,3.589,35.7,52.7
777904,2025-05-16,23,3313,Yankee Stadium,147,New York Yankees,121,New York Mets,6,2,8,607074,656731,Carlos Rodón,Tylor Megill,2025,3.293,3.098,54.7,40.7
777906,2025-05-16,23,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,4,5,9,670102,656427,Bowden Francis,Jack Flaherty,2025,5.4,4.61,41.7,41.0
777908,2025-05-16,23,3,Fenway Park,111,Boston Red Sox,144,Atlanta Braves,2,4,6,676979,519242,Garrett Crochet,Chris Sale,2025,1.929,3.965,56.0,47.7
777903,2025-05-16,23,4169,loanDepot park,146,Miami Marlins,139,Tampa Bay Rays,9,4,13,676974,671737,Max Meyer,Taj Bradley,2025,4.368,4.243,45.3,46.7
777901,2025-05-16,23,7,Kauffman Stadium,118,Kansas City Royals,138,St. Louis Cardinals,3,10,13,666142,669467,Cole Ragans,Andre Pallante,2025,4.205,4.362,40.7,43.3
777895,2025-05-17,0,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,3,6,9,543135,621121,Nathan Eovaldi,Lance McCullers Jr.,2025,1.614,,61.3,8.0
777898,2025-05-17,0,32,American Family Field,158,Milwaukee Brewers,142,Minnesota Twins,0,3,3,694477,657746,Chad Patrick,Joe Ryan,2025,3.352,2.423,48.3,52.0
777897,2025-05-17,1,15,Chase Field,109,Arizona Diamondbacks,115,Colorado Rockies,8,0,8,669203,687223,Corbin Burnes,Carson Palmquist,2025,2.562,,45.7,4.0
777896,2025-05-17,1,2680,Petco Park,135,San Diego Padres,136,Seattle Mariners,1,5,6,663568,688138,Stephen Kolek,Logan Evans,2025,,2.571,19.3,21.0
777899,2025-05-17,2,22,Dodger Stadium,119,Los Angeles Dodgers,108,Los Angeles Angels,2,6,8,669160,686799,Dustin May,Jack Kochanowicz,2025,4.433,4.711,44.7,49.7
777891,2025-05-17,2,2395,Oracle Park,137,San Francisco Giants,133,Athletics,9,1,10,657277,676664,Logan Webb,JP Sears,2025,2.416,3.306,63.3,49.0
777888,2025-05-17,17,3313,Yankee Stadium,147,New York Yankees,121,New York Mets,2,3,5,657376,656288,Clarke Schmidt,Griffin Canning,2025,4.725,2.357,26.7,42.0
777881,2025-05-17,18,17,Wrigley Field,112,Chicago Cubs,145,Chicago White Sox,7,3,10,571510,680732,Matthew Boyd,Sean Burke,2025,2.779,4.154,45.3,43.3
777886,2025-05-17,19,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,2,1,3,641778,681857,Eric Lauer,Reese Olson,2025,,3.375,9.0,42.7
777890,2025-05-17,20,2,Oriole Park at Camden Yards,110,Baltimore Orioles,120,Washington Nationals,6,10,16,502043,663623,Kyle Gibson,Jake Irvin,2025,,4.0,11.7,54.0
777889,2025-05-17,20,4169,loanDepot park,146,Miami Marlins,139,Tampa Bay Rays,0,4,4,645261,656876,Sandy Alcantara,Drew Rasmussen,2025,8.1,3.375,36.7,40.0
777894,2025-05-17,22,2681,Citizens Bank Park,143,Philadelphia Phillies,134,Pittsburgh Pirates,5,2,7,554430,669387,Zack Wheeler,Carmen Mlodzinski,2025,2.948,5.202,58.0,36.3
777892,2025-05-17,22,2602,Great American Ball Park,113,Cincinnati Reds,114,Cleveland Guardians,4,1,5,608718,677944,Brent Suter,Slade Cecconi,2025,2.077,,21.7,0
777882,2025-05-17,23,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,5,1,6,641816,669854,Tyler Mahle,Ronel Blanco,2025,1.469,4.039,49.0,42.3
777885,2025-05-17,23,7,Kauffman Stadium,118,Kansas City Royals,138,St. Louis Cardinals,0,1,1,702070,571945,Noah Cameron,Miles Mikolas,2025,,4.347,6.3,39.3
777893,2025-05-17,23,3,Fenway Park,111,Boston Red Sox,144,Atlanta Braves,7,6,13,608337,656550,Lucas Giolito,Grant Holmes,2025,,4.139,16.3,45.7
777883,2025-05-17,23,32,American Family Field,158,Milwaukee Brewers,142,Minnesota Twins,0,7,7,668964,641154,Tobias Myers,Pablo López,2025,,2.769,16.3,39.0
777887,2025-05-18,0,15,Chase Field,109,Arizona Diamondbacks,115,Colorado Rockies,12,14,26,668678,608566,Zac Gallen,Germán Márquez,2025,5.143,8.775,56.0,40.0
777875,2025-05-18,0,2680,Petco Park,135,San Diego Padres,136,Seattle Mariners,1,4,5,601713,676106,Nick Pivetta,Emerson Hancock,2025,2.861,6.21,50.3,33.3
777879,2025-05-18,1,2395,Oracle Park,137,San Francisco Giants,133,Athletics,1,0,1,694738,622663,Landen Roupp,Luis Severino,2025,4.109,4.223,46.0,59.7
777884,2025-05-18,1,22,Dodger Stadium,119,Los Angeles Dodgers,108,Los Angeles Angels,9,11,20,477132,542881,Clayton Kershaw,Tyler Anderson,2025,,3.04,4.0,50.3
777869,2025-05-18,17,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,3,4,7,683004,664285,Jack Leiter,Framber Valdez,2025,4.345,3.536,29.0,56.0
777873,2025-05-18,17,2,Oriole Park at Camden Yards,110,Baltimore Orioles,120,Washington Nationals,4,10,14,621107,647336,Zach Eflin,Michael Soroka,2025,3.13,,23.0,14.0
777880,2025-05-18,17,2681,Citizens Bank Park,143,Philadelphia Phillies,134,Pittsburgh Pirates,1,0,1,690953,694973,Mick Abel,Paul Skenes,2025,,2.634,0,54.7
777876,2025-05-18,17,3,Fenway Park,111,Boston Red Sox,144,Atlanta Braves,4,10,14,678394,680885,Brayan Bello,Spencer Schwellenbach,2025,2.333,3.313,27.0,54.3
777871,2025-05-18,17,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,2,3,5,621244,695549,José Berríos,Jackson Jobe,2025,4.327,4.32,52.0,33.3
777874,2025-05-18,17,2602,Great American Ball Park,113,Cincinnati Reds,114,Cleveland Guardians,3,1,4,671096,682847,Andrew Abbott,Luis Ortiz,2025,2.1,4.777,30.0,43.3
777877,2025-05-18,17,4169,loanDepot park,146,Miami Marlins,139,Tampa Bay Rays,5,1,6,615698,669358,Cal Quantrill,Shane Baz,2025,7.0,5.023,36.0,43.0
777864,2025-05-18,18,7,Kauffman Stadium,118,Kansas City Royals,138,St. Louis Cardinals,2,1,3,608379,669461,Michael Wacha,Matthew Liberatore,2025,2.961,3.108,51.7,46.3
777865,2025-05-18,18,32,American Family Field,158,Milwaukee Brewers,142,Minnesota Twins,5,2,7,642547,805673,Freddy Peralta,Zebby Matthews,2025,2.664,,50.7,0
777872,2025-05-18,18,17,Wrigley Field,112,Chicago Cubs,145,Chicago White Sox,6,2,8,607067,686563,Colin Rea,Jonathan Cannon,2025,2.477,3.6,36.3,50.0
777867,2025-05-18,20,2395,Oracle Park,137,San Francisco Giants,133,Athletics,3,2,5,434378,605488,Justin Verlander,Jeffrey Springs,2025,4.312,4.273,48.0,46.3
777870,2025-05-18,20,15,Chase Field,109,Arizona Diamondbacks,115,Colorado Rockies,1,0,1,518876,801403,Merrill Kelly,Chase Dollander,2025,3.706,6.882,51.0,34.0
777866,2025-05-18,20,22,Dodger Stadium,119,Los Angeles Dodgers,108,Los Angeles Angels,4,6,10,664062,579328,Tony Gonsolin,Yusei Kikuchi,2025,,3.724,16.0,48.3
777868,2025-05-18,20,2680,Petco Park,135,San Diego Padres,136,Seattle Mariners,1,6,7,650633,693433,Michael King,Bryan Woo,2025,2.324,2.842,50.3,50.7
777878,2025-05-18,23,3313,Yankee Stadium,147,New York Yankees,121,New York Mets,8,2,10,608331,656849,Max Fried,David Peterson,2025,1.112,3.045,56.7,44.3
777859,2025-05-19,22,31,PNC Park,134,Pittsburgh Pirates,113,Cincinnati Reds,1,7,8,656605,666157,Mitch Keller,Nick Lodolo,2025,4.154,3.418,52.0,52.7
777863,2025-05-19,22,4169,loanDepot park,146,Miami Marlins,112,Chicago Cubs,8,7,15,665795,676962,Edward Cabrera,Ben Brown,2025,5.523,4.752,29.3,41.7
777856,2025-05-19,22,3,Fenway Park,111,Boston Red Sox,121,New York Mets,3,1,4,690928,673540,Hunter Dobbins,Kodai Senga,2025,3.904,1.015,27.7,44.3
777858,2025-05-19,23,2523,George M. Steinbrenner Field,139,Tampa Bay Rays,117,Houston Astros,3,4,7,686752,676467,Ryan Pepiot,Colton Gordon,2025,3.934,,50.3,4.3
777861,2025-05-19,23,3312,Target Field,142,Minnesota Twins,114,Cleveland Guardians,6,5,11,657746,,Joe Ryan,,2025,2.423,,52.0,0
777857,2025-05-19,23,4,Rate Field,145,Chicago White Sox,136,Seattle Mariners,1,5,6,663436,622491,Davis Martin,Luis Castillo,2025,3.649,3.649,49.3,49.3
777860,2025-05-19,23,32,American Family Field,158,Milwaukee Brewers,110,Baltimore Orioles,5,4,9,642239,665152,Rob Zastryzny,Dean Kremer,2025,,5.364,2.0,50.3
777862,2025-05-19,23,2889,Busch Stadium,138,St. Louis Cardinals,116,Detroit Tigers,11,4,15,543243,674944,Sonny Gray,Sean Guenther,2025,4.5,,50.0,8.0
777852,2025-05-20,0,19,Coors Field,115,Colorado Rockies,143,Philadelphia Phillies,3,9,12,607536,650911,Kyle Freeland,Cristopher Sánchez,2025,5.684,3.101,50.7,49.3
777855,2025-05-20,1,2395,Oracle Park,137,San Francisco Giants,118,Kansas City Royals,1,3,4,592662,663460,Robbie Ray,Kris Bubic,2025,2.669,1.467,57.3,61.3
777853,2025-05-20,2,2529,Sutter Health Park,133,Athletics,108,Los Angeles Angels,3,4,7,669372,667755,J.T. Ginn,José Soriano,2025,,3.569,17.7,58.0
777854,2025-05-20,2,22,Dodger Stadium,119,Los Angeles Dodgers,109,Arizona Diamondbacks,5,9,14,676263,694297,Jack Dreyer,Brandon Pfaadt,2025,3.375,3.812,26.7,56.7
777847,2025-05-20,22,31,PNC Park,134,Pittsburgh Pirates,113,Cincinnati Reds,1,0,1,663559,607259,Bailey Falter,Nick Martinez,2025,4.021,3.658,47.0,51.7
777850,2025-05-20,22,4169,loanDepot park,146,Miami Marlins,112,Chicago Cubs,1,14,15,677960,592791,Ryan Weathers,Jameson Taillon,2025,,4.53,5.0,49.7
777851,2025-05-20,22,3,Fenway Park,111,Boston Red Sox,121,New York Mets,2,0,2,621111,605280,Walker Buehler,Clay Holmes,2025,4.277,3.144,33.7,48.7
777841,2025-05-20,22,3309,Nationals Park,120,Washington Nationals,144,Atlanta Braves,5,3,8,680730,675911,Mitchell Parker,Spencer Strider,2025,4.32,,50.0,5.0
777848,2025-05-20,23,2523,George M. Steinbrenner Field,139,Tampa Bay Rays,117,Houston Astros,3,2,5,641793,687888,Zack Littell,Brandon Walter,2025,4.307,,54.3,0
777849,2025-05-20,23,3313,Yankee Stadium,147,New York Yankees,140,Texas Rangers,5,2,7,701542,571578,Will Warren,Patrick Corbin,2025,4.61,3.345,41.0,37.7
777845,2025-05-20,23,14,Rogers Centre,141,Toronto Blue Jays,135,San Diego Padres,3,0,3,605135,656302,Chris Bassitt,Dylan Cease,2025,3.156,4.596,51.3,47.0
777846,2025-05-20,23,4,Rate Field,145,Chicago White Sox,136,Seattle Mariners,1,0,1,605288,668984,Adrian Houser,Casey Legumina,2025,,,0,14.7
777844,2025-05-20,23,32,American Family Field,158,Milwaukee Brewers,110,Baltimore Orioles,5,2,7,701656,669211,Logan Henderson,Keegan Akin,2025,,3.273,11.0,22.0
777840,2025-05-20,23,2889,Busch Stadium,138,St. Louis Cardinals,116,Detroit Tigers,4,5,9,607200,669373,Erick Fedde,Tarik Skubal,2025,3.439,2.667,52.3,54.0
777842,2025-05-21,0,19,Coors Field,115,Colorado Rockies,143,Philadelphia Phillies,4,7,11,622608,666200,Antonio Senzatela,Jesús Luzardo,2025,6.342,1.95,49.7,60.0
777836,2025-05-21,1,2395,Oracle Park,137,San Francisco Giants,118,Kansas City Royals,3,2,5,806185,547179,Hayden Birdsong,Michael Lorenzen,2025,1.906,3.767,28.3,57.3
777843,2025-05-21,2,2529,Sutter Health Park,133,Athletics,108,Los Angeles Angels,5,7,12,680684,543294,Gunnar Hoglund,Kyle Hendricks,2025,5.063,5.324,21.3,47.3
777838,2025-05-21,2,22,Dodger Stadium,119,Los Angeles Dodgers,109,Arizona Diamondbacks,4,3,7,808967,669194,Yoshinobu Yamamoto,Ryne Nelson,2025,1.862,4.596,58.0,31.3
777834,2025-05-21,16,31,PNC Park,134,Pittsburgh Pirates,113,Cincinnati Reds,3,1,4,571760,663903,Andrew Heaney,Brady Singer,2025,3.02,5.014,50.7,46.7
777832,2025-05-21,17,2523,George M. Steinbrenner Field,139,Tampa Bay Rays,117,Houston Astros,8,4,12,671737,686613,Taj Bradley,Hunter Brown,2025,4.796,1.429,50.7,56.7
777861,2025-05-21,17,3312,Target Field,142,Minnesota Twins,114,Cleveland Guardians,6,5,11,657746,,Joe Ryan,,2025,2.684,,57.0,0
777833,2025-05-21,17,4169,loanDepot park,146,Miami Marlins,112,Chicago Cubs,1,2,3,676974,690990,Max Meyer,Cade Horton,2025,4.47,,50.3,9.0
777826,2025-05-21,17,32,American Family Field,158,Milwaukee Brewers,110,Baltimore Orioles,4,8,12,694477,608372,Chad Patrick,Tomoyuki Sugano,2025,3.352,3.076,48.3,52.7
777827,2025-05-21,17,2889,Busch Stadium,138,St. Louis Cardinals,116,Detroit Tigers,1,5,6,669467,676428,Andre Pallante,Brant Hurter,2025,4.113,2.348,50.3,23.0
777830,2025-05-21,18,4,Rate Field,145,Chicago White Sox,136,Seattle Mariners,5,6,11,681343,688138,Shane Smith,Logan Evans,2025,2.048,2.571,48.3,21.0
777819,2025-05-21,19,2395,Oracle Park,137,San Francisco Giants,118,Kansas City Royals,4,8,12,657277,663738,Logan Webb,Daniel Lynch IV,2025,2.416,1.286,63.3,21.0
777829,2025-05-21,19,3312,Target Field,142,Minnesota Twins,114,Cleveland Guardians,1,5,6,663978,668909,Chris Paddack,Gavin Williams,2025,4.05,4.286,46.7,42.0
777831,2025-05-21,22,3,Fenway Park,111,Boston Red Sox,121,New York Mets,1,5,6,676979,656731,Garrett Crochet,Tylor Megill,2025,2.0,3.738,63.0,43.3
777835,2025-05-21,23,3313,Yankee Stadium,147,New York Yankees,140,Texas Rangers,4,3,7,642232,594798,Ryan Yarbrough,Jacob deGrom,2025,3.699,2.294,24.3,51.0
777837,2025-05-21,23,14,Rogers Centre,141,Toronto Blue Jays,135,San Diego Padres,14,0,14,592332,681190,Kevin Gausman,Randy Vásquez,2025,4.588,3.451,51.0,44.3
777823,2025-05-22,0,19,Coors Field,115,Colorado Rockies,143,Philadelphia Phillies,5,9,14,687223,592836,Carson Palmquist,Taijuan Walker,2025,,2.975,8.3,39.3
